-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2020 through 12/31/2020 
Location: Regional 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = na meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (g/kg) 
WS10M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 10 Meters (m/s) 
KT SRB/FLASHFlux 1/2x1/2 Insolation Clearness Index (dimensionless) 
CLRSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 Clear Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 All Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
WS10M MERRA2 1/2x1/2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,QV2M,WS10M_RANGE,WS10M,ALLSKY_SFC_SW_DWN,PRECTOT,KT,CLRSKY_SFC_SW_DWN
32.75,-97.25,2020,04,19,   10.83,    3.57,    4.49,              6.39,    1.31,              0.62,              7.32
32.75,-96.75,2020,04,19,   11.52,    2.85,    4.13,              3.34,    3.84,              0.33,-999
33.25,-101.25,2020,04,19,    4.99,    5.80,    5.25,              7.76,    0.00,              0.76,              7.79
33.25,-100.75,2020,04,19,    6.01,    5.24,    5.30,              7.59,    0.00,              0.74,              7.66
33.25,-100.25,2020,04,19,    7.04,    4.34,    5.38,              7.59,    0.01,              0.74,              7.66
33.25,-99.75,2020,04,19,    7.93,    3.86,    5.38,              7.55,    0.01,              0.74,              7.57
33.25,-99.25,2020,04,19,    8.65,    4.18,    5.25,              7.55,    0.01,              0.74,              7.57
33.25,-98.75,2020,04,19,    9.21,    4.30,    5.02,              7.40,    0.01,              0.72,              7.50
33.25,-98.25,2020,04,19,    9.84,    3.88,    4.73,              7.40,    0.07,              0.72,              7.50
33.25,-97.75,2020,04,19,   10.25,    3.67,    4.51,              6.50,    0.17,              0.64,              7.35
33.25,-97.25,2020,04,19,   10.71,    2.84,    4.27,              6.50,    0.70,              0.64,              7.35
33.25,-96.75,2020,04,19,   11.31,    2.40,    3.91,              3.08,    2.37,              0.30,-999
33.75,-101.25,2020,04,19,    4.92,    5.61,    5.22,              7.76,    0.00,              0.76,              7.79
33.75,-100.75,2020,04,19,    5.77,    4.43,    5.43,              7.59,    0.00,              0.74,              7.66
33.75,-100.25,2020,04,19,    6.75,    3.38,    5.42,              7.59,    0.00,              0.74,              7.66
33.75,-99.75,2020,04,19,    7.68,    3.77,    5.25,              7.55,    0.00,              0.74,              7.57
33.75,-99.25,2020,04,19,    8.48,    3.92,    5.00,              7.55,    0.00,              0.74,              7.57
33.75,-98.75,2020,04,19,    9.07,    3.45,    4.69,              7.40,    0.00,              0.72,              7.50
33.75,-98.25,2020,04,19,    9.71,    3.19,    4.33,              7.40,    0.03,              0.72,              7.50
33.75,-97.75,2020,04,19,   10.18,    3.34,    4.05,              6.50,    0.06,              0.64,              7.35
33.75,-97.25,2020,04,19,   10.61,    3.35,    3.87,              6.50,    0.32,              0.64,              7.35
33.75,-96.75,2020,04,19,   11.05,    3.08,    3.56,              3.08,    1.26,              0.30,-999
34.25,-101.25,2020,04,19,    5.08,    5.31,    5.26,              7.50,    0.00,              0.74,-999
34.25,-100.75,2020,04,19,    5.82,    3.86,    5.45,              7.30,    0.00,              0.72,              7.59
34.25,-100.25,2020,04,19,    6.73,    3.42,    5.34,              7.30,    0.00,              0.72,              7.59
34.25,-99.75,2020,04,19,    7.63,    3.84,    5.07,              7.44,    0.00,              0.73,              7.52
34.25,-99.25,2020,04,19,    8.39,    3.80,    4.74,              7.44,    0.00,              0.73,              7.52
34.25,-98.75,2020,04,19,    8.97,    3.91,    4.38,              5.11,    0.01,              0.50,-999
34.25,-98.25,2020,04,19,    9.53,    4.07,    3.98,              5.11,    0.05,              0.50,-999
34.25,-97.75,2020,04,19,   10.01,    4.26,    3.65,              3.61,    0.07,              0.35,-999
34.25,-97.25,2020,04,19,   10.40,    4.34,    3.51,              3.61,    0.25,              0.35,-999
34.25,-96.75,2020,04,19,   10.72,    4.22,    3.30,              2.26,    0.83,              0.22,-999
34.75,-101.25,2020,04,19,    5.40,    5.56,    5.21,              7.50,    0.00,              0.74,-999
34.75,-100.75,2020,04,19,    6.13,    4.39,    5.40,              7.30,    0.00,              0.72,              7.59
34.75,-100.25,2020,04,19,    6.94,    4.17,    5.24,              7.30,    0.01,              0.72,              7.59
34.75,-99.75,2020,04,19,    7.70,    4.56,    4.96,              7.44,    0.01,              0.73,              7.52
34.75,-99.25,2020,04,19,    8.32,    4.41,    4.62,              7.44,    0.02,              0.73,              7.52
34.75,-98.75,2020,04,19,    8.79,    4.60,    4.29,              5.11,    0.03,              0.50,-999
34.75,-98.25,2020,04,19,    9.22,    4.88,    3.90,              5.11,    0.08,              0.50,-999
34.75,-97.75,2020,04,19,    9.62,    4.78,    3.58,              3.61,    0.13,              0.35,-999
34.75,-97.25,2020,04,19,    9.98,    4.24,    3.52,              3.61,    0.33,              0.35,-999
34.75,-96.75,2020,04,19,   10.29,    3.76,    3.44,              2.26,    0.74,              0.22,-999
35.25,-101.25,2020,04,19,    5.77,    5.73,    5.08,              7.02,    0.01,              0.69,-999
35.25,-100.75,2020,04,19,    6.47,    4.66,    5.41,              7.36,    0.06,              0.73,-999
35.25,-100.25,2020,04,19,    7.15,    4.84,    5.27,              7.36,    0.14,              0.73,-999
35.25,-99.75,2020,04,19,    7.73,    5.07,    4.95,              7.00,    0.17,              0.69,-999
35.25,-99.25,2020,04,19,    8.18,    4.95,    4.57,              7.00,    0.14,              0.69,-999
35.25,-98.75,2020,04,19,    8.55,    5.18,    4.20,              4.18,    0.08,              0.41,-999
35.25,-98.25,2020,04,19,    8.87,    5.24,    3.83,              4.18,    0.10,              0.41,-999
35.25,-97.75,2020,04,19,    9.19,    4.21,    3.67,              2.97,    0.16,              0.29,-999
35.25,-97.25,2020,04,19,    9.48,    3.86,    3.76,              2.97,    0.35,              0.29,-999
35.25,-96.75,2020,04,19,    9.77,    3.93,    3.78,              2.09,    0.66,              0.21,-999
35.75,-101.25,2020,04,19,    6.02,    5.09,    4.86,              7.02,    0.11,              0.69,-999
35.75,-100.75,2020,04,19,    6.69,    3.90,    5.19,              7.36,    0.43,              0.73,-999
35.75,-100.25,2020,04,19,    7.29,    4.79,    5.10,              7.36,    0.81,              0.73,-999
35.75,-99.75,2020,04,19,    7.76,    4.97,    4.80,              7.00,    0.92,              0.69,-999
35.75,-99.25,2020,04,19,    8.09,    5.41,    4.35,              7.00,    0.68,              0.69,-999
35.75,-98.75,2020,04,19,    8.35,    5.93,    3.84,              4.18,    0.31,              0.41,-999
35.75,-98.25,2020,04,19,    8.60,    4.53,    3.60,              4.18,    0.29,              0.41,-999
35.75,-97.75,2020,04,19,    8.84,    3.91,    3.73,              2.97,    0.22,              0.29,-999
35.75,-97.25,2020,04,19,    9.07,    3.84,    4.02,              2.97,    0.27,              0.29,-999
35.75,-96.75,2020,04,19,    9.29,    4.06,    4.09,              2.09,    0.49,              0.21,-999
36.25,-101.25,2020,04,19,    6.13,    4.48,    4.49,              6.37,    0.33,              0.63,-999
36.25,-100.75,2020,04,19,    6.86,    3.96,    4.71,              6.43,    1.04,              0.64,-999
36.25,-100.25,2020,04,19,    7.42,    4.54,    4.57,              6.43,    1.80,              0.64,-999
36.25,-99.75,2020,04,19,    7.83,    4.56,    4.21,              7.14,    2.04,              0.71,-999
36.25,-99.25,2020,04,19,    8.10,    5.55,    3.67,              7.14,    1.64,              0.71,-999
36.25,-98.75,2020,04,19,    8.26,    5.03,    3.30,              6.70,    0.95,              0.66,-999
36.25,-98.25,2020,04,19,    8.44,    3.96,    3.45,              6.70,    0.52,              0.66,-999
36.25,-97.75,2020,04,19,    8.58,    3.75,    3.80,              6.34,    0.47,              0.63,-999
36.25,-97.25,2020,04,19,    8.72,    3.80,    4.08,              6.34,    0.41,              0.63,-999
36.25,-96.75,2020,04,19,    8.86,    3.82,    4.11,              6.81,    0.38,              0.67,-999
36.75,-101.25,2020,04,19,    6.07,    3.88,    3.99,              6.37,    0.40,              0.63,-999
36.75,-100.75,2020,04,19,    6.88,    4.39,    4.24,              6.43,    1.52,              0.64,-999
36.75,-100.25,2020,04,19,    7.44,    5.44,    4.02,              6.43,    2.66,              0.64,-999
36.75,-99.75,2020,04,19,    7.81,    5.55,    3.70,              7.14,    3.27,              0.71,-999
36.75,-99.25,2020,04,19,    8.03,    4.39,    3.51,              7.14,    3.14,              0.71,-999
36.75,-98.75,2020,04,19,    8.15,    3.77,    3.41,              6.70,    2.36,              0.66,-999
36.75,-98.25,2020,04,19,    8.26,    3.64,    3.57,              6.70,    1.21,              0.66,-999
36.75,-97.75,2020,04,19,    8.27,    3.73,    3.80,              6.34,    1.21,              0.63,-999
36.75,-97.25,2020,04,19,    8.29,    3.87,    3.98,              6.34,    1.11,              0.63,-999
36.75,-96.75,2020,04,19,    8.35,    4.05,    4.05,              6.81,    0.71,              0.67,-999
37.25,-101.25,2020,04,19,    5.75,    3.49,    3.75,              6.17,    0.31,              0.61,-999
37.25,-100.75,2020,04,19,    6.57,    2.81,    4.04,              4.10,    1.51,              0.41,-999
37.25,-100.25,2020,04,19,    7.14,    3.33,    4.01,              4.10,    2.85,              0.41,-999
37.25,-99.75,2020,04,19,    7.49,    3.40,    3.91,              5.60,    3.92,              0.56,-999
37.25,-99.25,2020,04,19,    7.70,    3.88,    3.81,              5.60,    4.41,              0.56,-999
37.25,-98.75,2020,04,19,    7.84,    3.91,    3.67,              6.53,    4.12,              0.65,-999
37.25,-98.25,2020,04,19,    7.94,    3.82,    3.65,              6.53,    2.87,              0.65,-999
37.25,-97.75,2020,04,19,    7.89,    3.95,    3.79,              7.04,    2.70,              0.70,              7.22
37.25,-97.25,2020,04,19,    7.84,    4.60,    3.95,              7.04,    2.42,              0.70,              7.22
37.25,-96.75,2020,04,19,    7.84,    5.52,    4.03,              7.06,    1.59,              0.70,              7.18
32.75,-101.25,2020,04,20,    6.29,    4.44,    2.34,              7.26,    0.00,              0.70,-999
32.75,-100.75,2020,04,20,    7.21,    2.70,    2.85,              6.90,    0.00,              0.67,-999
32.75,-100.25,2020,04,20,    8.09,    2.19,    3.05,              6.90,    0.00,              0.67,-999
32.75,-99.75,2020,04,20,    8.93,    3.30,    3.05,              6.49,    0.00,              0.63,-999
32.75,-99.25,2020,04,20,    9.67,    3.77,    3.09,              6.49,    0.01,              0.63,-999
32.75,-98.75,2020,04,20,   10.24,    2.37,    3.14,              6.61,    0.02,              0.64,-999
32.75,-98.25,2020,04,20,   10.57,    1.88,    2.73,              6.61,    0.09,              0.64,-999
32.75,-97.75,2020,04,20,   10.74,    1.44,    2.27,              6.33,    0.13,              0.61,-999
32.75,-97.25,2020,04,20,   10.90,    2.27,    2.03,              6.33,    0.24,              0.61,-999
32.75,-96.75,2020,04,20,   11.14,    2.49,    1.94,              5.16,    0.56,              0.50,-999
33.25,-101.25,2020,04,20,    7.07,    4.93,    2.40,              6.27,    0.00,              0.61,-999
33.25,-100.75,2020,04,20,    7.90,    4.24,    2.53,              5.69,    0.00,              0.55,-999
33.25,-100.25,2020,04,20,    8.64,    4.28,    2.74,              5.69,    0.00,              0.55,-999
33.25,-99.75,2020,04,20,    9.28,    3.37,    2.94,              5.16,    0.00,              0.50,-999
33.25,-99.25,2020,04,20,    9.80,    2.36,    3.02,              5.16,    0.00,              0.50,-999
33.25,-98.75,2020,04,20,   10.13,    2.36,    2.87,              5.05,    0.00,              0.49,-999
33.25,-98.25,2020,04,20,   10.34,    1.77,    2.55,              5.05,    0.03,              0.49,-999
33.25,-97.75,2020,04,20,   10.47,    1.50,    2.23,              5.51,    0.06,              0.54,-999
33.25,-97.25,2020,04,20,   10.63,    1.67,    2.08,              5.51,    0.15,              0.54,-999
33.25,-96.75,2020,04,20,   10.84,    2.02,    2.04,              4.53,    0.40,              0.44,-999
33.75,-101.25,2020,04,20,    7.30,    4.96,    2.37,              6.27,    0.01,              0.61,-999
33.75,-100.75,2020,04,20,    8.14,    4.39,    2.50,              5.69,    0.01,              0.55,-999
33.75,-100.25,2020,04,20,    8.80,    3.24,    2.71,              5.69,    0.01,              0.55,-999
33.75,-99.75,2020,04,20,    9.30,    2.26,    2.81,              5.16,    0.00,              0.50,-999
33.75,-99.25,2020,04,20,    9.66,    2.23,    2.76,              5.16,    0.00,              0.50,-999
33.75,-98.75,2020,04,20,    9.88,    2.25,    2.61,              5.05,    0.00,              0.49,-999
33.75,-98.25,2020,04,20,   10.08,    1.95,    2.35,              5.05,    0.00,              0.49,-999
33.75,-97.75,2020,04,20,   10.21,    1.60,    2.11,              5.51,    0.02,              0.54,-999
33.75,-97.25,2020,04,20,   10.29,    1.57,    2.03,              5.51,    0.05,              0.54,-999
33.75,-96.75,2020,04,20,   10.37,    2.03,    2.00,              4.53,    0.16,              0.44,-999
34.25,-101.25,2020,04,20,    7.20,    5.00,    2.74,              5.79,    0.10,              0.57,-999
34.25,-100.75,2020,04,20,    8.11,    3.44,    2.85,              5.89,    0.12,              0.58,-999
34.25,-100.25,2020,04,20,    8.71,    2.32,    2.84,              5.89,    0.09,              0.58,-999
34.25,-99.75,2020,04,20,    9.10,    1.97,    2.70,              5.70,    0.08,              0.56,-999
34.25,-99.25,2020,04,20,    9.36,    2.33,    2.49,              5.70,    0.10,              0.56,-999
34.25,-98.75,2020,04,20,    9.55,    2.18,    2.32,              5.69,    0.06,              0.56,-999
34.25,-98.25,2020,04,20,    9.77,    2.19,    2.03,              5.69,    0.03,              0.56,-999
34.25,-97.75,2020,04,20,    9.85,    1.96,    1.81,              5.72,    0.02,              0.56,-999
34.25,-97.25,2020,04,20,    9.80,    1.69,    1.74,              5.72,    0.03,              0.56,-999
34.25,-96.75,2020,04,20,    9.73,    2.23,    1.69,              5.41,    0.06,              0.53,-999
34.75,-101.25,2020,04,20,    7.27,    4.89,    3.12,              5.79,    0.47,              0.57,-999
34.75,-100.75,2020,04,20,    8.08,    2.90,    3.08,              5.89,    0.47,              0.58,-999
34.75,-100.25,2020,04,20,    8.57,    2.21,    2.91,              5.89,    0.37,              0.58,-999
34.75,-99.75,2020,04,20,    8.83,    2.26,    2.63,              5.70,    0.41,              0.56,-999
34.75,-99.25,2020,04,20,    8.98,    2.33,    2.36,              5.70,    0.55,              0.56,-999
34.75,-98.75,2020,04,20,    9.12,    1.94,    2.15,              5.69,    0.48,              0.56,-999
34.75,-98.25,2020,04,20,    9.32,    1.89,    1.89,              5.69,    0.23,              0.56,-999
34.75,-97.75,2020,04,20,    9.36,    1.88,    1.62,              5.72,    0.14,              0.56,-999
34.75,-97.25,2020,04,20,    9.35,    1.71,    1.44,              5.72,    0.12,              0.56,-999
34.75,-96.75,2020,04,20,    9.37,    1.57,    1.48,              5.41,    0.10,              0.53,-999
35.25,-101.25,2020,04,20,    7.45,    4.93,    3.36,              6.67,    1.20,              0.66,-999
35.25,-100.75,2020,04,20,    7.98,    3.56,    3.16,              6.32,    1.06,              0.62,-999
35.25,-100.25,2020,04,20,    8.33,    2.58,    2.95,              6.32,    0.85,              0.62,-999
35.25,-99.75,2020,04,20,    8.51,    2.56,    2.72,              6.01,    0.92,              0.59,-999
