LAT,LON,YEAR,MO,DY,Humidity,Wind Speed, Sky Insolation on a Horizontal Surface (kW-hr/m^2/day) ,Precipitation mm/day
32.75,-98.75,2020,4,20,10.24,3.14,6.61,0.02
32.75,-98.25,2020,4,20,10.57,2.73,6.61,0.09
32.75,-97.75,2020,4,20,10.74,2.27,6.33,0.13
32.75,-97.25,2020,4,20,10.9,2.03,6.33,0.24
32.75,-96.75,2020,4,20,11.14,1.94,5.16,0.56
33.25,-101.25,2020,4,20,7.07,2.4,6.27,0
33.25,-100.75,2020,4,20,7.9,2.53,5.69,0
33.25,-100.25,2020,4,20,8.64,2.74,5.69,0
33.25,-99.75,2020,4,20,9.28,2.94,5.16,0
33.25,-99.25,2020,4,20,9.8,3.02,5.16,0
33.25,-98.75,2020,4,20,10.13,2.87,5.05,0
33.25,-98.25,2020,4,20,10.34,2.55,5.05,0.03
33.25,-97.75,2020,4,20,10.47,2.23,5.51,0.06
33.25,-97.25,2020,4,20,10.63,2.08,5.51,0.15
33.25,-96.75,2020,4,20,10.84,2.04,4.53,0.4
33.75,-101.25,2020,4,20,7.3,2.37,6.27,0.01
33.75,-100.75,2020,4,20,8.14,2.5,5.69,0.01
33.75,-100.25,2020,4,20,8.8,2.71,5.69,0.01
33.75,-99.75,2020,4,20,9.3,2.81,5.16,0
33.75,-99.25,2020,4,20,9.66,2.76,5.16,0
33.75,-98.75,2020,4,20,9.88,2.61,5.05,0
33.75,-98.25,2020,4,20,10.08,2.35,5.05,0
33.75,-97.75,2020,4,20,10.21,2.11,5.51,0.02
33.75,-97.25,2020,4,20,10.29,2.03,5.51,0.05
33.75,-96.75,2020,4,20,10.37,2,4.53,0.16
34.25,-101.25,2020,4,20,7.2,2.74,5.79,0.1
34.25,-100.75,2020,4,20,8.11,2.85,5.89,0.12
34.25,-100.25,2020,4,20,8.71,2.84,5.89,0.09
34.25,-99.75,2020,4,20,9.1,2.7,5.7,0.08
34.25,-99.25,2020,4,20,9.36,2.49,5.7,0.1
34.25,-98.75,2020,4,20,9.55,2.32,5.69,0.06
34.25,-98.25,2020,4,20,9.77,2.03,5.69,0.03
34.25,-97.75,2020,4,20,9.85,1.81,5.72,0.02
34.25,-97.25,2020,4,20,9.8,1.74,5.72,0.03
34.25,-96.75,2020,4,20,9.73,1.69,5.41,0.06
34.75,-101.25,2020,4,20,7.27,3.12,5.79,0.47
34.75,-100.75,2020,4,20,8.08,3.08,5.89,0.47
34.75,-100.25,2020,4,20,8.57,2.91,5.89,0.37
34.75,-99.75,2020,4,20,8.83,2.63,5.7,0.41
34.75,-99.25,2020,4,20,8.98,2.36,5.7,0.55
34.75,-98.75,2020,4,20,9.12,2.15,5.69,0.48
34.75,-98.25,2020,4,20,9.32,1.89,5.69,0.23
34.75,-97.75,2020,4,20,9.36,1.62,5.72,0.14
34.75,-97.25,2020,4,20,9.35,1.44,5.72,0.12
34.75,-96.75,2020,4,20,9.37,1.48,5.41,0.1
35.25,-101.25,2020,4,20,7.45,3.36,6.67,1.2
35.25,-100.75,2020,4,20,7.98,3.16,6.32,1.06
35.25,-100.25,2020,4,20,8.33,2.95,6.32,0.85
35.25,-99.75,2020,4,20,8.51,2.72,6.01,0.92
35.25,-99.25,2020,4,20,8.6,2.55,6.01,1.17
35.25,-98.75,2020,4,20,8.7,2.37,6.31,1.14
35.25,-98.25,2020,4,20,8.84,2.05,6.31,0.67
35.25,-97.75,2020,4,20,8.98,1.86,6.21,0.53
35.25,-97.25,2020,4,20,9.2,1.88,6.21,0.42
35.25,-96.75,2020,4,20,9.47,1.93,6.84,0.25
35.75,-101.25,2020,4,20,7.55,3,6.67,1.9
35.75,-100.75,2020,4,20,7.83,2.89,6.32,1.61
35.75,-100.25,2020,4,20,8.02,2.86,6.32,1.33
35.75,-99.75,2020,4,20,8.15,2.82,6.01,1.22
35.75,-99.25,2020,4,20,8.23,2.7,6.01,1.24
35.75,-98.75,2020,4,20,8.34,2.43,6.31,1.14
35.75,-98.25,2020,4,20,8.6,2.35,6.31,1.01
35.75,-97.75,2020,4,20,8.9,2.5,6.21,0.99
35.75,-97.25,2020,4,20,9.22,2.62,6.21,0.77
35.75,-96.75,2020,4,20,9.51,2.67,6.84,0.39
36.25,-101.25,2020,4,20,7.5,2.68,5.19,2.14
36.25,-100.75,2020,4,20,7.66,2.59,6.25,1.41
36.25,-100.25,2020,4,20,7.81,2.61,6.25,1.08
36.25,-99.75,2020,4,20,7.91,2.64,6.64,0.88
36.25,-99.25,2020,4,20,8,2.6,6.64,0.72
36.25,-98.75,2020,4,20,8.14,2.72,6.97,0.69
36.25,-98.25,2020,4,20,8.48,2.86,6.97,0.8
36.25,-97.75,2020,4,20,8.63,2.86,6.73,0.89
36.25,-97.25,2020,4,20,8.79,2.96,6.73,0.73
36.25,-96.75,2020,4,20,8.97,3.13,7.03,0.42
36.75,-101.25,2020,4,20,7.2,2.35,5.19,1.89
36.75,-100.75,2020,4,20,7.35,2.33,6.25,0.79
36.75,-100.25,2020,4,20,7.52,2.33,6.25,0.41
36.75,-99.75,2020,4,20,7.66,2.62,6.64,0.3
36.75,-99.25,2020,4,20,7.73,3,6.64,0.25
36.75,-98.75,2020,4,20,7.77,3.2,6.97,0.29
36.75,-98.25,2020,4,20,7.96,3.11,6.97,0.3
36.75,-97.75,2020,4,20,7.92,3.14,6.73,0.35
36.75,-97.25,2020,4,20,7.96,3.42,6.73,0.33
36.75,-96.75,2020,4,20,8.11,3.63,7.03,0.26
37.25,-101.25,2020,4,20,6.46,2.25,6.83,1.07
37.25,-100.75,2020,4,20,6.63,2.39,7.22,0.36
37.25,-100.25,2020,4,20,6.81,2.71,7.22,0.13
37.25,-99.75,2020,4,20,6.93,3.07,7.37,0.09
37.25,-99.25,2020,4,20,7,3.3,7.37,0.08
37.25,-98.75,2020,4,20,7.04,3.42,7.36,0.05
37.25,-98.25,2020,4,20,7.19,3.47,7.36,0.05
37.25,-97.75,2020,4,20,7.2,3.52,7.25,0.05
37.25,-97.25,2020,4,20,7.29,3.76,7.25,0.05
37.25,-96.75,2020,4,20,7.44,3.98,7.16,0.12
32.75,-101.25,2020,4,21,8.05,3.66,7.76,0
32.75,-100.75,2020,4,21,9.21,3.54,7.57,0.08
32.75,-100.25,2020,4,21,10.42,3.9,7.57,0.26
32.75,-99.75,2020,4,21,11.32,4.63,7.38,0.34
32.75,-99.25,2020,4,21,11.83,5.33,7.38,0.26
32.75,-98.75,2020,4,21,12.16,5.52,7.17,0.07
32.75,-98.25,2020,4,21,12.51,5.05,7.17,0.03
32.75,-97.75,2020,4,21,12.62,4.65,6.98,0.02
32.75,-97.25,2020,4,21,12.57,4.09,6.98,0.04
32.75,-96.75,2020,4,21,12.48,3.75,6.95,0.1
33.25,-101.25,2020,4,21,8.07,3.92,7.66,0
33.25,-100.75,2020,4,21,9.32,3.74,6.85,0.13
33.25,-100.25,2020,4,21,10.46,4.01,6.85,0.42
33.25,-99.75,2020,4,21,11.3,4.56,6.73,0.58
33.25,-99.25,2020,4,21,11.81,5.13,6.73,0.53
33.25,-98.75,2020,4,21,12.19,5.42,6.8,0.39
33.25,-98.25,2020,4,21,12.51,5.14,6.8,0.84
33.25,-97.75,2020,4,21,12.49,4.75,6.49,0.61
33.25,-97.25,2020,4,21,12.24,4.23,6.49,0.67
33.25,-96.75,2020,4,21,11.97,3.96,6.64,1.27
33.75,-101.25,2020,4,21,8.18,4.47,7.66,0.01
33.75,-100.75,2020,4,21,9.42,4.3,6.85,0.11
33.75,-100.25,2020,4,21,10.43,4.42,6.85,0.35
33.75,-99.75,2020,4,21,11.2,4.69,6.73,0.58
33.75,-99.25,2020,4,21,11.74,5,6.73,0.87
33.75,-98.75,2020,4,21,12.14,5.21,6.8,1.51
33.75,-98.25,2020,4,21,12.35,5.06,6.8,3.57
33.75,-97.75,2020,4,21,12.2,4.78,6.49,3.83
33.75,-97.25,2020,4,21,11.78,4.32,6.49,4.32
33.75,-96.75,2020,4,21,11.48,3.97,6.64,5.93
34.25,-101.25,2020,4,21,8.38,4.9,6.38,0.05
34.25,-100.75,2020,4,21,9.48,4.75,5.94,0.09
34.25,-100.25,2020,4,21,10.37,4.77,5.94,0.3
34.25,-99.75,2020,4,21,11.06,4.89,6.65,0.74
34.25,-99.25,2020,4,21,11.57,5.04,6.65,1.65
34.25,-98.75,2020,4,21,11.9,5.14,6.98,3.49
34.25,-98.25,2020,4,21,11.9,4.95,6.98,7.26
34.25,-97.75,2020,4,21,11.71,4.67,7.23,9.64
34.25,-97.25,2020,4,21,11.31,4.09,7.23,10.02
34.25,-96.75,2020,4,21,11.09,3.53,7.22,11.27
34.75,-101.25,2020,4,21,8.58,5.21,6.38,0.32
34.75,-100.75,2020,4,21,9.5,5,5.94,0.3
34.75,-100.25,2020,4,21,10.22,4.91,5.94,0.76
34.75,-99.75,2020,4,21,10.77,4.9,6.65,1.8
34.75,-99.25,2020,4,21,11.15,4.94,6.65,3.44
34.75,-98.75,2020,4,21,11.34,4.96,6.98,5.59
34.75,-98.25,2020,4,21,11.28,4.63,6.98,9.23
34.75,-97.75,2020,4,21,11.13,4.25,7.23,12.14
34.75,-97.25,2020,4,21,10.83,3.59,7.23,11.02
34.75,-96.75,2020,4,21,10.72,3.12,7.22,10.49
35.25,-101.25,2020,4,21,8.69,5.54,6.41,1.29
35.25,-100.75,2020,4,21,9.36,5.33,7.33,1.16
35.25,-100.25,2020,4,21,9.85,5.03,7.33,1.93
35.25,-99.75,2020,4,21,10.21,4.79,7.36,3.39
35.25,-99.25,2020,4,21,10.46,4.66,7.36,5.02
35.25,-98.75,2020,4,21,10.58,4.57,7.27,6.07
35.25,-98.25,2020,4,21,10.6,4.33,7.27,7.54
35.25,-97.75,2020,4,21,10.52,4.1,7.22,8.27
35.25,-97.25,2020,4,21,10.3,3.63,7.22,6.34
35.25,-96.75,2020,4,21,10.22,3.32,6.97,5.11
35.75,-101.25,2020,4,21,8.69,5.36,6.41,3.5
35.75,-100.75,2020,4,21,9.07,5.46,7.33,3.28
35.75,-100.25,2020,4,21,9.35,5.19,7.33,3.96
35.75,-99.75,2020,4,21,9.54,4.86,7.36,4.85
35.75,-99.25,2020,4,21,9.67,4.63,7.36,5.25
35.75,-98.75,2020,4,21,9.75,4.57,7.27,4.5
35.75,-98.25,2020,4,21,9.85,4.4,7.27,3.95
35.75,-97.75,2020,4,21,9.74,4.24,7.22,3.3
35.75,-97.25,2020,4,21,9.44,3.79,7.22,2.05
35.75,-96.75,2020,4,21,9.23,3.45,6.97,1.22
36.25,-101.25,2020,4,21,8.65,4.68,3.81,5.88
36.25,-100.75,2020,4,21,8.79,4.94,4.86,5.1
36.25,-100.25,2020,4,21,8.92,4.85,4.86,5.21
36.25,-99.75,2020,4,21,8.99,4.63,5.75,5.33
36.25,-99.25,2020,4,21,9.01,4.48,5.75,4.77
36.25,-98.75,2020,4,21,9.03,4.53,6.29,3.11
36.25,-98.25,2020,4,21,9.08,4.46,6.29,1.65
36.25,-97.75,2020,4,21,8.73,4.36,6.58,1.39
36.25,-97.25,2020,4,21,8.2,3.91,6.58,0.93
36.25,-96.75,2020,4,21,7.91,3.58,6.5,0.15
36.75,-101.25,2020,4,21,8.47,3.59,3.81,6.67
36.75,-100.75,2020,4,21,8.51,3.75,4.86,6.93
36.75,-100.25,2020,4,21,8.54,3.81,4.86,6.73
36.75,-99.75,2020,4,21,8.53,3.96,5.75,5.64
36.75,-99.25,2020,4,21,8.47,4.17,5.75,3.92
36.75,-98.75,2020,4,21,8.41,4.39,6.29,2.46
36.75,-98.25,2020,4,21,8.24,4.47,6.29,1.55
36.75,-97.75,2020,4,21,7.72,4.44,6.58,1.54
36.75,-97.25,2020,4,21,7.2,4.02,6.58,1.3
36.75,-96.75,2020,4,21,7.1,3.72,6.5,0.64
37.25,-101.25,2020,4,21,7.99,2.72,1.92,6.05
37.25,-100.75,2020,4,21,8.02,2.65,2.63,8.01
37.25,-100.25,2020,4,21,8.01,2.84,2.63,8.72
37.25,-99.75,2020,4,21,7.95,3.2,3.72,7.61
37.25,-99.25,2020,4,21,7.8,3.65,3.72,5.26
37.25,-98.75,2020,4,21,7.59,4.11,5.17,3.39
37.25,-98.25,2020,4,21,7.39,4.28,5.17,2.46
37.25,-97.75,2020,4,21,7.05,4.3,6.05,2.4
37.25,-97.25,2020,4,21,6.77,3.93,6.05,1.75
37.25,-96.75,2020,4,21,6.83,3.74,6.63,0.83
32.75,-101.25,2020,4,22,6.63,7.07,7.84,0
32.75,-100.75,2020,4,22,7.56,6.91,7.71,0.09
32.75,-100.25,2020,4,22,8.45,6.64,7.71,0.22
32.75,-99.75,2020,4,22,9.24,6.51,7.16,0.25
32.75,-99.25,2020,4,22,9.88,6.56,7.16,0.14
32.75,-98.75,2020,4,22,10.41,6.69,6.53,0.05
32.75,-98.25,2020,4,22,11.23,6.25,6.53,0.08
32.75,-97.75,2020,4,22,11.94,6.1,4.55,0.1
32.75,-97.25,2020,4,22,12.89,6.18,4.55,0.45
32.75,-96.75,2020,4,22,13.68,6.14,3.11,1.65
33.25,-101.25,2020,4,22,6.5,7.1,7.74,0.01
33.25,-100.75,2020,4,22,7.55,6.79,7.59,0.15
33.25,-100.25,2020,4,22,8.54,6.4,7.59,0.37
33.25,-99.75,2020,4,22,9.37,6.35,7.49,0.42
33.25,-99.25,2020,4,22,10.01,6.58,7.49,0.29
33.25,-98.75,2020,4,22,10.52,6.88,7.06,0.19
33.25,-98.25,2020,4,22,11.11,6.74,7.06,0.63
33.25,-97.75,2020,4,22,11.61,6.69,5.11,0.47
33.25,-97.25,2020,4,22,12.48,6.71,5.11,0.75
33.25,-96.75,2020,4,22,13.23,6.57,3.32,1.94
33.75,-101.25,2020,4,22,6.41,7.1,7.74,0.01
33.75,-100.75,2020,4,22,7.57,6.81,7.59,0.12
33.75,-100.25,2020,4,22,8.63,6.43,7.59,0.31
33.75,-99.75,2020,4,22,9.51,6.45,7.49,0.47
33.75,-99.25,2020,4,22,10.16,6.69,7.49,0.65
33.75,-98.75,2020,4,22,10.63,6.97,7.06,1.13
33.75,-98.25,2020,4,22,11.14,6.98,7.06,2.83
33.75,-97.75,2020,4,22,11.63,6.95,5.11,2.98
33.75,-97.25,2020,4,22,12.42,6.95,5.11,4.64
33.75,-96.75,2020,4,22,13,6.75,3.32,7.51
34.25,-101.25,2020,4,22,6.51,6.95,7,0.01
34.25,-100.75,2020,4,22,7.77,6.66,6.3,0.06
34.25,-100.25,2020,4,22,8.85,6.41,6.3,0.27
34.25,-99.75,2020,4,22,9.74,6.49,6.74,0.84
34.25,-99.25,2020,4,22,10.42,6.68,6.74,1.99
34.25,-98.75,2020,4,22,10.88,6.92,5.19,3.94
34.25,-98.25,2020,4,22,11.28,7.04,5.19,7.35
34.25,-97.75,2020,4,22,11.76,7.02,2.27,9.15
34.25,-97.25,2020,4,22,12.4,7.03,2.27,13.88
34.25,-96.75,2020,4,22,12.77,6.8,1.43,18.33
34.75,-101.25,2020,4,22,7.03,6.67,7,0.27
34.75,-100.75,2020,4,22,8.18,6.43,6.3,0.22
34.75,-100.25,2020,4,22,9.19,6.28,6.3,0.77
34.75,-99.75,2020,4,22,10.04,6.34,6.74,2.31
34.75,-99.25,2020,4,22,10.69,6.51,6.74,4.92
34.75,-98.75,2020,4,22,11.07,6.79,5.19,8.42
34.75,-98.25,2020,4,22,11.38,7.03,5.19,13.19
34.75,-97.75,2020,4,22,11.71,7.17,2.27,16.55
34.75,-97.25,2020,4,22,12.17,7.25,2.27,22.94
34.75,-96.75,2020,4,22,12.44,7.03,1.43,27.43
35.25,-101.25,2020,4,22,7.84,6.22,6.69,1.38
35.25,-100.75,2020,4,22,8.64,6.23,5.62,1.13
35.25,-100.25,2020,4,22,9.5,6.09,5.62,2.16
35.25,-99.75,2020,4,22,10.27,6.05,4.28,4.68
35.25,-99.25,2020,4,22,10.85,6.18,4.28,8.37
35.25,-98.75,2020,4,22,11.13,6.52,3.02,12.39
35.25,-98.25,2020,4,22,11.39,6.93,3.02,16.8
35.25,-97.75,2020,4,22,11.59,7.29,1.15,20.96
35.25,-97.25,2020,4,22,11.88,7.48,1.15,26.8
35.25,-96.75,2020,4,22,12.11,7.29,1.31,30.85
35.75,-101.25,2020,4,22,8.44,5.71,6.69,4.38
35.75,-100.75,2020,4,22,9.01,5.64,5.62,3.94
35.75,-100.25,2020,4,22,9.73,5.61,5.62,5.18
35.75,-99.75,2020,4,22,10.4,5.59,4.28,7.9
35.75,-99.25,2020,4,22,10.87,5.7,4.28,11.6
35.75,-98.75,2020,4,22,11.09,6.11,3.02,15.48
35.75,-98.25,2020,4,22,11.37,6.53,3.02,18.61
35.75,-97.75,2020,4,22,11.52,7.02,1.15,23.76
35.75,-97.25,2020,4,22,11.7,7.39,1.15,28.97
35.75,-96.75,2020,4,22,11.82,7.36,1.31,32.39
36.25,-101.25,2020,4,22,8.68,5.3,4.7,9.89
36.25,-100.75,2020,4,22,9.2,5.08,3.6,9.92
36.25,-100.25,2020,4,22,9.82,5.06,3.6,11.43
36.25,-99.75,2020,4,22,10.35,5.15,2.22,14.06
36.25,-99.25,2020,4,22,10.72,5.17,2.22,18.16
36.25,-98.75,2020,4,22,10.98,5.15,2.04,24.79
36.25,-98.25,2020,4,22,11.26,5.4,2.04,29.05
36.25,-97.75,2020,4,22,11.37,5.97,0.96,31.87
36.25,-97.25,2020,4,22,11.4,6.64,0.96,34.31
36.25,-96.75,2020,4,22,11.36,6.86,0.87,36.34
36.75,-101.25,2020,4,22,8.59,4.45,4.7,10.91
36.75,-100.75,2020,4,22,9.08,4.63,3.6,12.29
36.75,-100.25,2020,4,22,9.57,4.81,3.6,15.76
36.75,-99.75,2020,4,22,9.95,4.88,2.22,20.29
36.75,-99.25,2020,4,22,10.2,4.79,2.22,25.63
36.75,-98.75,2020,4,22,10.42,4.49,2.04,32.34
36.75,-98.25,2020,4,22,10.64,4.18,2.04,35.08
36.75,-97.75,2020,4,22,10.75,4.65,0.96,35.32
36.75,-97.25,2020,4,22,10.68,5.7,0.96,35.16
36.75,-96.75,2020,4,22,10.52,6.32,0.87,35.37
37.25,-101.25,2020,4,22,8.27,3.52,5.16,5.88
37.25,-100.75,2020,4,22,8.74,4.02,3.98,8.34
37.25,-100.25,2020,4,22,9.09,4.45,3.98,12.85
37.25,-99.75,2020,4,22,9.29,4.56,2.71,18.18
37.25,-99.25,2020,4,22,9.38,4.43,2.71,22.93
37.25,-98.75,2020,4,22,9.48,4.21,2.32,25.55
37.25,-98.25,2020,4,22,9.64,4,2.32,25.65
37.25,-97.75,2020,4,22,9.8,3.78,1.48,25.5
37.25,-97.25,2020,4,22,9.82,4.31,1.48,25.72
37.25,-96.75,2020,4,22,9.73,5.22,1.52,26.17
32.75,-101.25,2020,4,23,5.15,4.56,7.54,0
32.75,-100.75,2020,4,23,5.54,4.22,7.7,0
32.75,-100.25,2020,4,23,6.13,4.07,7.7,0
32.75,-99.75,2020,4,23,6.74,4.16,7.68,0
32.75,-99.25,2020,4,23,7.3,4.41,7.68,0
32.75,-98.75,2020,4,23,7.82,4.48,7.65,0
32.75,-98.25,2020,4,23,8.77,4.29,7.65,0
32.75,-97.75,2020,4,23,9.23,4.15,7.59,0
32.75,-97.25,2020,4,23,9.54,3.87,7.59,0
32.75,-96.75,2020,4,23,9.88,3.78,7.48,0
33.25,-101.25,2020,4,23,5.03,4.97,7.46,0
33.25,-100.75,2020,4,23,5.42,4.6,7.52,0
33.25,-100.25,2020,4,23,6.04,4.33,7.52,0
33.25,-99.75,2020,4,23,6.71,4.36,7.64,0
33.25,-99.25,2020,4,23,7.35,4.59,7.64,0
33.25,-98.75,2020,4,23,7.95,4.61,7.61,0
33.25,-98.25,2020,4,23,8.76,4.4,7.61,0
33.25,-97.75,2020,4,23,9.12,4.25,7.53,0
33.25,-97.25,2020,4,23,9.44,3.97,7.53,0
33.25,-96.75,2020,4,23,9.85,3.85,7.45,0.01
33.75,-101.25,2020,4,23,4.98,5.12,7.46,0
33.75,-100.75,2020,4,23,5.31,4.83,7.52,0
33.75,-100.25,2020,4,23,5.91,4.53,7.52,0
33.75,-99.75,2020,4,23,6.64,4.52,7.64,0
33.75,-99.25,2020,4,23,7.38,4.69,7.64,0
33.75,-98.75,2020,4,23,8.02,4.65,7.61,0.01
33.75,-98.25,2020,4,23,8.77,4.38,7.61,0.01
33.75,-97.75,2020,4,23,9.23,4.19,7.53,0.01
33.75,-97.25,2020,4,23,9.56,3.94,7.53,0.02
33.75,-96.75,2020,4,23,9.87,3.83,7.45,0.06
34.25,-101.25,2020,4,23,5.11,5,7.13,0
34.25,-100.75,2020,4,23,5.4,4.78,6.78,0
34.25,-100.25,2020,4,23,5.98,4.47,6.78,0
34.25,-99.75,2020,4,23,6.72,4.49,7.22,0.01
34.25,-99.25,2020,4,23,7.51,4.69,7.22,0.02
34.25,-98.75,2020,4,23,8.2,4.66,7.6,0.05
34.25,-98.25,2020,4,23,8.86,4.39,7.6,0.06
34.25,-97.75,2020,4,23,9.36,4.15,7.51,0.07
34.25,-97.25,2020,4,23,9.65,3.92,7.51,0.09
34.25,-96.75,2020,4,23,9.84,3.83,7.43,0.19
34.75,-101.25,2020,4,23,5.41,4.89,7.13,0
34.75,-100.75,2020,4,23,5.78,4.7,6.78,0
34.75,-100.25,2020,4,23,6.3,4.4,6.78,0
34.75,-99.75,2020,4,23,6.94,4.49,7.22,0.01
34.75,-99.25,2020,4,23,7.64,4.69,7.22,0.04
34.75,-98.75,2020,4,23,8.3,4.66,7.6,0.11
34.75,-98.25,2020,4,23,8.86,4.43,7.6,0.2
34.75,-97.75,2020,4,23,9.27,4.22,7.51,0.21
34.75,-97.25,2020,4,23,9.53,4.02,7.51,0.26
34.75,-96.75,2020,4,23,9.72,3.95,7.43,0.47
35.25,-101.25,2020,4,23,5.72,4.83,6.84,0
35.25,-100.75,2020,4,23,6.08,4.7,7.11,0
35.25,-100.25,2020,4,23,6.52,4.43,7.11,0
35.25,-99.75,2020,4,23,7.03,4.58,6.96,0.01
35.25,-99.25,2020,4,23,7.61,4.72,6.96,0.05
35.25,-98.75,2020,4,23,8.24,4.64,7.49,0.17
35.25,-98.25,2020,4,23,8.7,4.42,7.49,0.45
35.25,-97.75,2020,4,23,9.06,4.27,7.51,0.62
35.25,-97.25,2020,4,23,9.33,4.1,7.51,0.81
35.25,-96.75,2020,4,23,9.55,4.06,7.44,1.05
35.75,-101.25,2020,4,23,5.76,4.83,6.84,0
35.75,-100.75,2020,4,23,6.05,4.67,7.11,0
35.75,-100.25,2020,4,23,6.47,4.35,7.11,0
35.75,-99.75,2020,4,23,6.95,4.52,6.96,0.01
35.75,-99.25,2020,4,23,7.48,4.71,6.96,0.06
35.75,-98.75,2020,4,23,8.07,4.62,7.49,0.21
35.75,-98.25,2020,4,23,8.5,4.38,7.49,0.69
35.75,-97.75,2020,4,23,8.89,4.18,7.51,1.29
35.75,-97.25,2020,4,23,9.21,4.02,7.51,1.79
35.75,-96.75,2020,4,23,9.44,4.07,7.44,1.94
36.25,-101.25,2020,4,23,5.57,4.64,6.97,0
36.25,-100.75,2020,4,23,5.97,4.48,7.47,0.01
36.25,-100.25,2020,4,23,6.48,4.13,7.47,0.02
36.25,-99.75,2020,4,23,7.01,4.15,7.54,0.05
36.25,-99.25,2020,4,23,7.54,4.44,7.54,0.2
36.25,-98.75,2020,4,23,8.13,4.4,7.53,0.65
36.25,-98.25,2020,4,23,8.54,4.14,7.53,1.36
36.25,-97.75,2020,4,23,8.85,3.94,7.48,1.77
36.25,-97.25,2020,4,23,9.12,3.87,7.48,2.03
36.25,-96.75,2020,4,23,9.32,3.99,7.39,2.09
36.75,-101.25,2020,4,23,5.33,4.08,6.97,0
36.75,-100.75,2020,4,23,5.91,4.07,7.47,0.01
36.75,-100.25,2020,4,23,6.55,3.89,7.47,0.03
36.75,-99.75,2020,4,23,7.16,3.69,7.54,0.1
36.75,-99.25,2020,4,23,7.71,3.9,7.54,0.38
36.75,-98.75,2020,4,23,8.25,3.97,7.53,1.2
36.75,-98.25,2020,4,23,8.59,3.74,7.53,2.2
36.75,-97.75,2020,4,23,8.81,3.64,7.48,2.16
36.75,-97.25,2020,4,23,8.98,3.71,7.48,2.04
36.75,-96.75,2020,4,23,9.07,3.85,7.39,2.06
37.25,-101.25,2020,4,23,5.08,3.66,6.1,0
37.25,-100.75,2020,4,23,5.71,3.68,6.69,0
37.25,-100.25,2020,4,23,6.33,3.61,6.69,0.02
37.25,-99.75,2020,4,23,6.95,3.47,7.36,0.07
37.25,-99.25,2020,4,23,7.51,3.6,7.36,0.32
37.25,-98.75,2020,4,23,7.99,3.74,7.46,1.06
37.25,-98.25,2020,4,23,8.43,3.51,7.46,2.37
37.25,-97.75,2020,4,23,8.68,3.39,7.45,2.31
37.25,-97.25,2020,4,23,8.77,3.42,7.45,2.28
37.25,-96.75,2020,4,23,8.77,3.58,7.39,2.43
32.75,-101.25,2020,4,24,4.77,6.93,7.9,0
32.75,-100.75,2020,4,24,5.07,6.81,7.78,0
32.75,-100.25,2020,4,24,5.52,6.81,7.78,0
32.75,-99.75,2020,4,24,6.08,6.88,7.71,0
32.75,-99.25,2020,4,24,6.74,7,7.71,0
32.75,-98.75,2020,4,24,7.48,7.14,7.58,0
32.75,-98.25,2020,4,24,8.64,6.67,7.58,0
32.75,-97.75,2020,4,24,9.38,6.34,7.36,0
32.75,-97.25,2020,4,24,10.07,6.14,7.36,0
32.75,-96.75,2020,4,24,10.63,5.95,7.13,0.02
33.25,-101.25,2020,4,24,4.82,7.11,7.69,0
33.25,-100.75,2020,4,24,5.08,6.99,7.69,0
33.25,-100.25,2020,4,24,5.49,6.83,7.69,0
33.25,-99.75,2020,4,24,6.06,6.7,7.64,0
33.25,-99.25,2020,4,24,6.76,6.71,7.64,0
33.25,-98.75,2020,4,24,7.54,6.8,7.53,0
33.25,-98.25,2020,4,24,8.66,6.44,7.53,0
33.25,-97.75,2020,4,24,9.36,6.29,7.2,0
33.25,-97.25,2020,4,24,10.06,6.31,7.2,0
33.25,-96.75,2020,4,24,10.66,6.24,6.37,0.06
33.75,-101.25,2020,4,24,4.84,7.28,7.69,0
33.75,-100.75,2020,4,24,5.06,7.3,7.69,0
33.75,-100.25,2020,4,24,5.45,7.02,7.69,0
33.75,-99.75,2020,4,24,6.02,6.62,7.64,0
33.75,-99.25,2020,4,24,6.78,6.39,7.64,0
33.75,-98.75,2020,4,24,7.62,6.36,7.53,0
33.75,-98.25,2020,4,24,8.7,6.18,7.53,0
33.75,-97.75,2020,4,24,9.46,6.18,7.2,0
33.75,-97.25,2020,4,24,10.17,6.29,7.2,0.01
33.75,-96.75,2020,4,24,10.69,6.26,6.37,0.14
34.25,-101.25,2020,4,24,4.85,7.43,7.29,0
34.25,-100.75,2020,4,24,5.09,7.55,7.53,0
34.25,-100.25,2020,4,24,5.48,7.15,7.53,0
34.25,-99.75,2020,4,24,6.08,6.51,7.38,0
34.25,-99.25,2020,4,24,6.86,6.17,7.38,0
34.25,-98.75,2020,4,24,7.78,6.13,7.14,0
34.25,-98.25,2020,4,24,8.77,5.99,7.14,0
34.25,-97.75,2020,4,24,9.53,5.94,5.74,0
34.25,-97.25,2020,4,24,10.19,6.04,5.74,0.03
34.25,-96.75,2020,4,24,10.62,6.04,5.8,0.25
34.75,-101.25,2020,4,24,4.9,7.71,7.29,0
34.75,-100.75,2020,4,24,5.18,7.89,7.53,0
34.75,-100.25,2020,4,24,5.63,7.37,7.53,0
34.75,-99.75,2020,4,24,6.24,6.5,7.38,0.01
34.75,-99.25,2020,4,24,6.98,6.17,7.38,0.01
34.75,-98.75,2020,4,24,7.82,6.16,7.14,0
